Date,0
2023-04-25,
2023-04-26,1.0217803964138694
2023-04-27,1.071713147168587
2023-04-28,1.0717103195909947
2023-05-01,1.0742341516068306
2023-05-02,1.0654340784108924
2023-05-03,1.059675892132806
2023-05-04,1.0537611791629549
2023-05-05,1.0758629525305388
2023-05-08,1.081983614424941
2023-05-09,1.0763542134308532
2023-05-10,1.0964346628370054
2023-05-11,1.1067120320159551
2023-05-12,1.1002800905609462
2023-05-15,1.1079696529418896
2023-05-16,1.1193657716735688
2023-05-17,1.1363619206316473
2023-05-18,1.1619600663525984
2023-05-19,1.1552673780198957
2023-05-22,1.159026564561788
2023-05-23,1.1444056424788571
2023-05-24,1.1451769596543422
2023-05-25,1.2041844135464541
2023-05-26,1.2345925393458015
2023-05-30,1.2433826773334458
2023-05-31,1.2283523858763257
2023-06-01,1.2559569446223737
2023-06-02,1.2605306221520087
2023-06-05,1.2615383710677572
2023-06-06,1.2610737262351097
2023-06-07,1.2238643012986452
2023-06-08,1.2390784766167222
2023-06-09,1.2409683339964157
2023-06-12,1.2636130179017444
2023-06-13,1.2735092145404534
2023-06-14,1.2873173949862673
2023-06-15,1.3051374780362859
2023-06-16,1.2943304348568236
2023-06-20,1.2996815457751931
2023-06-21,1.283629813046049
2023-06-22,1.3072032288581144
2023-06-23,1.2998293013828377
2023-06-26,1.2678161388803102
2023-06-27,1.2908690002560654
2023-06-28,1.2909652908745763
2023-06-29,1.282625581532019
2023-06-30,1.3081440535470286
2023-07-03,1.3047871366919759
2023-07-05,1.3130923186594317
2023-07-06,1.3064457714220574
2023-07-07,1.3048256453231715
2023-07-10,1.2900526915851684
2023-07-11,1.2981379592869282
2023-07-12,1.3255125738704538
2023-07-13,1.3596667127948217
2023-07-14,1.358007264128671
2023-07-17,1.3651938932844054
2023-07-18,1.377182819314456
2023-07-19,1.378051181838247
2023-07-20,1.3385319734763224
2023-07-21,1.3247407242125482
2023-07-24,1.326794346528176
2023-07-25,1.3408152969472855
2023-07-26,1.3466347242973982
2023-07-27,1.3529637175454199
2023-07-28,1.387866967458552
2023-07-31,1.3847472672922858
2023-08-01,1.3804596564170406
2023-08-02,1.3421640533131347
2023-08-03,1.3417416780168252
2023-08-04,1.348742688117334
2023-08-07,1.3646565589151507
2023-08-08,1.3526089279723388
2023-08-09,1.3255896662403626
2023-08-10,1.3265077284596085
2023-08-11,1.3138463551999366
2023-08-14,1.3432147082840624
2023-08-15,1.3297972376271623
2023-08-16,1.314217459229239
2023-08-17,1.3013689326534346
2023-08-18,1.294743728455398
2023-08-21,1.3273473533362625
2023-08-22,1.322138225997308
2023-08-23,1.3498527270938168
2023-08-24,1.3231148303841547
2023-08-25,1.3242075349853797
2023-08-28,1.335971181835111
2023-08-29,1.3682736432404445
2023-08-30,1.3754322180348115
2023-08-31,1.3814990509746068
2023-09-01,1.3798356425706853
2023-09-05,1.3854299819784306
2023-09-06,1.3634525437479357
2023-09-07,1.3559713644965516
2023-09-08,1.3583814859745227
2023-09-11,1.3766310950444212
2023-09-12,1.3569162242095072
2023-09-13,1.3708942781739015
2023-09-14,1.3822842770065946
2023-09-15,1.3505694006523947
2023-09-18,1.3562728787925344
2023-09-19,1.3529051622795698
2023-09-20,1.32150485465564
2023-09-21,1.2942903231707226
2023-09-22,1.2985535305963183
2023-09-25,1.3099949092676966
2023-09-26,1.2851797937622396
2023-09-27,1.2889744720689629
2023-09-28,1.3004282117726393
2023-09-29,1.3015209262202534
2023-10-02,1.3295494788270081
2023-10-03,1.3005435577859419
2023-10-04,1.3204942386830942
2023-10-05,1.322939671837423
2023-10-06,1.352240788433559
2023-10-09,1.357498012653639
2023-10-10,1.3624190679147834
2023-10-11,1.3844339680584297
2023-10-12,1.3811175209159103
2023-10-13,1.355277878020519
2023-10-16,1.3739494501583454
2023-10-17,1.3620099725986905
2023-10-18,1.3364465868053945
2023-10-19,1.3334871679288034
2023-10-20,1.311315599554302
2023-10-23,1.3292989103500505
2023-10-24,1.3404434969368684
2023-10-25,1.2916324759775997
2023-10-26,1.2538033492841054
2023-10-27,1.2777572961496504
2023-10-30,1.3052296704506379
2023-10-31,1.3033048031740209
2023-11-01,1.3388772807242186
2023-11-02,1.3540491421239464
2023-11-03,1.3699821040545705
2023-11-06,1.3842985576380384
2023-11-07,1.3996350941414457
2023-11-08,1.4070997392954603
2023-11-09,1.4020326258527716
2023-11-10,1.4352972235228227
2023-11-13,1.430506752402031
2023-11-14,1.4546126282713192
2023-11-15,1.4465946903250184
2023-11-16,1.4605202927591368
2023-11-17,1.4572537957681517
2023-11-20,1.4768154544438659
2023-11-21,1.4660336896423674
2023-11-22,1.4747682776130904
2023-11-24,1.4625398436520418
2023-11-27,1.4640497634908756
2023-11-28,1.4687249401570968
2023-11-29,1.456542890375902
2023-11-30,1.4419206040918933
2023-12-01,1.4393561230812666
2023-12-04,1.415377849689393
2023-12-05,1.433187497865874
2023-12-06,1.417753707565086
2023-12-07,1.4504226978073926
2023-12-08,1.4610965227514574
